valuation_id,company_id,mkt_cap_per_reserve_oz_precious,mkt_cap_per_mi_oz_precious,mkt_cap_per_resource_oz_precious,mkt_cap_per_mineable_oz_precious,mkt_cap_per_reserve_oz_all,mkt_cap_per_mi_oz_all,mkt_cap_per_resource_oz_all,mkt_cap_per_mineable_oz_all,ev_per_reserve_oz_precious,ev_per_mi_oz_precious,ev_per_resource_oz_precious,ev_per_mineable_oz_precious,ev_per_reserve_oz_all,ev_per_mi_oz_all,ev_per_resource_oz_all,ev_per_mineable_oz_all,mkt_cap_per_production_oz,ev_per_production_oz,last_updated
1589,143,,168.321867969771,40.34796835139982,,,168.321867969771,39.44573292314848,,,166.62505332213743,39.941229616102476,,,166.62505332213743,39.04808941896244,,,,2025-03-27 05:34:51+0000
1590,145,,6.167630655752475,14.157515823431819,,,6.167630655752475,14.157515823431819,,,6.169846441019803,14.162602057795455,,,6.169846441019803,14.162602057795455,,,,2025-03-27 05:34:51+0000
1591,146,,,54.188749833399996,,,,54.188749833399996,,,,54.188749833399996,,,,54.188749833399996,,,,2025-03-27 05:34:51+0000
1592,148,,,523.636062592,,,,523.636062592,,,,522.439758599,,,,522.439758599,,,,2025-03-27 05:34:51+0000
1593,149,,117.79523159875485,83.74377460824343,,,117.79523159875485,83.74377460824343,,,107.61140424466926,76.50381989178423,,,107.61140424466926,76.50381989178423,,,,2025-03-27 05:34:51+0000
1594,152,52.61302020923077,28.49871928,11.212610864262295,,52.61302020923077,28.49871928,11.212610864262295,,153.94273887946156,83.385650226375,32.8074689415246,,153.94273887946156,83.385650226375,32.8074689415246,,,,2025-03-27 05:34:51+0000
1595,154,,13.726598746628175,97.43634848016394,17.378997828333333,,13.726598746628175,97.43634848016394,17.378997828333333,,13.37155372808314,94.91611088950819,16.929481766842105,,13.37155372808314,94.91611088950819,16.929481766842105,,,2025-03-27 05:34:51+0000
1596,158,,7.5879338705625,20.2344903215,12.1406941929,,7.5879338705625,20.2344903215,12.1406941929,,7.7407898727625,20.64210632736667,12.38526379642,,7.7407898727625,20.64210632736667,12.38526379642,,,2025-03-27 05:34:51+0000
1597,159,,340.239147904,1020.717443712,510.358721856,,340.239147904,1020.717443712,510.358721856,,340.239147904,1020.717443712,510.358721856,,340.239147904,1020.717443712,510.358721856,,,2025-03-27 05:34:51+0000
1598,160,156.16927679127977,110.28448928043986,324.1695594000808,156.16927679127977,156.16927679127977,110.28448928043986,324.1695594000808,156.16927679127977,129.26917019273964,91.28802224951203,268.33145933947475,129.26917019273964,129.26917019273964,91.28802224951203,268.33145933947475,129.26917019273964,,,2025-03-27 05:34:51+0000
1599,161,,11.6043169985,23.208633997,,,11.6043169985,23.208633997,,,20.9879942718,41.9759885436,,,20.9879942718,41.9759885436,,,,2025-03-27 05:34:51+0000
1600,165,14.027577585979381,18.63938391561644,19.134492550875,14.027577585979381,14.027577585979381,18.63938391561644,19.134492550875,14.027577585979381,13.819343097353952,18.362688773196346,18.850447693734374,13.819343097353952,13.819343097353952,18.362688773196346,18.850447693734374,13.819343097353952,,,2025-03-27 05:34:51+0000
1601,166,,62.433214500999995,13.378545964499999,93.6498217515,,62.433214500999995,13.378545964499999,93.6498217515,,53.94060830813333,11.558701780314285,80.91091246219999,,53.94060830813333,11.558701780314285,80.91091246219999,,,2025-03-27 05:34:51+0000
1602,167,,117.0949305909091,107.33701970833334,,,117.0949305909091,107.33701970833334,,,114.91637467477274,105.34001011854167,,,114.91637467477274,105.34001011854167,,,,2025-03-27 05:34:51+0000
1603,168,2252.7786076,270.333432912,150.18524050666667,2252.7786076,2252.7786076,270.333432912,150.18524050666667,2252.7786076,2229.2786076,267.513432912,148.61857384,2229.2786076,2229.2786076,267.513432912,148.61857384,2229.2786076,,,2025-03-27 05:34:51+0000
1604,170,7.419005798000001,4.838482042173913,7.419005798000001,9.2737572475,7.419005798000001,4.838482042173913,7.419005798000001,9.2737572475,11.721271494633335,7.644307496500001,11.721271494633335,14.651589368291669,11.721271494633335,7.644307496500001,11.721271494633335,14.651589368291669,,,2025-03-27 05:34:52+0000
1605,171,,4.354059613625,1.2440170324642859,6.966495381800001,,3.4832476909000003,1.1236282873870969,6.966495381800001,,4.2301743530125,1.2086212437178572,6.76827896482,,3.38413948241,1.091657897551613,6.76827896482,,,2025-03-27 05:34:52+0000
1606,173,,7.6957286566750005,3.07829146267,,,3.07829146267,1.7101619237055556,,,7.6957286566750005,3.07829146267,,,3.07829146267,1.7101619237055556,,,,2025-03-27 05:34:52+0000
1607,174,,23.085284258523945,38.11756238035349,,,17.436757259097874,26.436373908954838,,,21.95037478950986,36.24364209430697,,,16.579538404842552,25.13671951701935,,,,2025-03-27 05:34:52+0000
1608,175,,225.6544690076,150.43631267173333,,,225.6544690076,150.43631267173333,,,218.17235717488748,145.44823811659165,,,218.17235717488748,145.44823811659165,,,,2025-03-27 05:34:52+0000
1609,176,,56.21725456976,28.10862728488,,,40.15518183554286,18.73908485658667,,,51.100747296120005,25.550373648060003,,,36.50053378294286,17.03358243204,,,,2025-03-27 05:34:52+0000
1610,177,,11.644658088888889,32.246745476923074,,,11.644658088888889,32.246745476923074,,,11.410509745458334,31.59833467973077,,,11.410509745458334,31.59833467973077,,,,2025-03-27 05:34:52+0000
1611,178,,565.2056847867194,1071.1388633036704,,,565.2056847867194,1071.1388633036704,,,536.1033070255337,1015.9860425277903,,,536.1033070255337,1015.9860425277903,,,,2025-03-27 05:34:52+0000
1612,179,125.07849514592,62.53924757296,41.69283171530667,156.3481189324,125.07849514592,52.11603964413334,34.74402642942223,156.3481189324,85.25162188976002,42.62581094488001,28.41720729658667,106.56452736220002,85.25162188976002,35.52150912073334,23.681006080488892,106.56452736220002,,,2025-03-27 05:34:52+0000
1613,180,,3.5683834782000003,1.5293072049428573,,,2.67628760865,1.1894611594000002,,,3.5470393527666664,1.5201597226142858,,,2.660279514575,1.1823464509222221,,,,2025-03-27 05:34:52+0000
1614,182,,5.257055006885965,10.70186197830357,,,5.257055006885965,10.70186197830357,,,4.7961908035350875,9.763674135767856,,,4.7961908035350875,9.763674135767856,,,,2025-03-27 05:34:52+0000
